logseq-qualified-var-status	clojure.tools.build.api/write-pom	out-of-scope	1	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.tools.cli/parse-opts	out-of-scope	1	tools-cli-is-an-external-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.tools.deps/combine-aliases	out-of-scope	1	tools-deps-is-an-external-jvm-classpath-resolution-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.walk/keywordize-keys	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	clojure.walk/postwalk	source-aggregate	37	precompiled-lg-source
logseq-qualified-var-status	clojure.walk/prewalk	source-aggregate	10	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/append-child	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/down	source-aggregate	6	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/edit	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/end?	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/insert-right	source-aggregate	4	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/next	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/node	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/path	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/replace	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/right	source-aggregate	4	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/rightmost	source-aggregate	4	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/root	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/up	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.zip/zipper	source-aggregate	2	precompiled-lg-source
